"","Div","Date","HomeAway","Equipo","FTR","FTHG","FTAG","PSCH","PSCD","PSCA","Ret","Fee","PSCH_adj","PSCD_adj","PSCA_adj","PH","PD","PA"
"573","SP1",2023-11-12,"HomeTeam","Sevilla","D",1,1,2.24,3.46,3.42,0.972910689903246,0.0270893100967539,2.30236960416455,3.55633876357561,3.5152250206441,0.434335129421092,0.281188060665678,0.28447680991323
"574","SP1",2023-11-12,"AwayTeam","Betis","D",1,1,2.24,3.46,3.42,0.972910689903246,0.0270893100967539,2.30236960416455,3.55633876357561,3.5152250206441,0.434335129421092,0.281188060665678,0.28447680991323
"575","SP2",2023-11-12,"HomeTeam","Andorra","A",1,3,1.9,3.47,4.64,0.970857320579629,0.0291426794203707,1.95703319089735,3.57416061705989,4.7792810556651,0.510977537147173,0.279785971348596,0.20923649150423
"576","SP2",2023-11-12,"AwayTeam","Eldense","A",1,3,1.9,3.47,4.64,0.970857320579629,0.0291426794203707,1.95703319089735,3.57416061705989,4.7792810556651,0.510977537147173,0.279785971348596,0.20923649150423
"577","SP2",2023-11-12,"HomeTeam","Burgos","H",4,2,2.03,3.18,4.52,0.972464488778387,0.0275355112216126,2.087479824122,3.27004228606304,4.64798463302042,0.47904654619625,0.305806443012071,0.215147010791679
"578","SP2",2023-11-12,"AwayTeam","Alcorcon","H",4,2,2.03,3.18,4.52,0.972464488778387,0.0275355112216126,2.087479824122,3.27004228606304,4.64798463302042,0.47904654619625,0.305806443012071,0.215147010791679
"579","SP2",2023-11-12,"HomeTeam","Eibar","D",1,1,1.79,3.55,5.34,0.973126833590956,0.0268731664090438,1.83943134462204,3.64803423095432,5.48746557557636,0.543646275749138,0.274120234814354,0.182233489436509
"580","SP2",2023-11-12,"AwayTeam","Albacete","D",1,1,1.79,3.55,5.34,0.973126833590956,0.0268731664090438,1.83943134462204,3.64803423095432,5.48746557557636,0.543646275749138,0.274120234814354,0.182233489436509
"581","SP2",2023-11-12,"HomeTeam","Huesca","D",1,1,3.57,3.05,2.38,0.972621706118803,0.0273782938811971,3.67049180327869,3.13585434173669,2.44699453551913,0.272443054935239,0.318892362661903,0.408664582402858
"582","SP2",2023-11-12,"AwayTeam","Espanol","D",1,1,3.57,3.05,2.38,0.972621706118803,0.0273782938811971,3.67049180327869,3.13585434173669,2.44699453551913,0.272443054935239,0.318892362661903,0.408664582402858
"583","SP2",2023-11-12,"HomeTeam","Tenerife","A",0,1,1.74,3.53,5.82,0.971043418736554,0.028956581263446,1.79188691919044,3.6352648418059,5.99355279867149,0.558070930308364,0.275083121455114,0.166845948236521
"584","SP2",2023-11-12,"AwayTeam","Villarreal B","A",0,1,1.74,3.53,5.82,0.971043418736554,0.028956581263446,1.79188691919044,3.6352648418059,5.99355279867149,0.558070930308364,0.275083121455114,0.166845948236521
"585","SP2",2023-11-13,"HomeTeam","Oviedo","D",1,1,1.85,3.25,5.5,0.970825688073395,0.0291743119266054,1.90559440559441,3.34766584766585,5.66528066528066,0.524770642201835,0.298715596330275,0.17651376146789
"586","SP2",2023-11-13,"AwayTeam","Cartagena","D",1,1,1.85,3.25,5.5,0.970825688073395,0.0291743119266054,1.90559440559441,3.34766584766585,5.66528066528066,0.524770642201835,0.298715596330275,0.17651376146789
"587","SP2",2023-11-17,"HomeTeam","Valladolid","D",1,1,2.19,2.99,4.22,0.972728591191825,0.0272714088081752,2.25139881754347,3.07382760934017,4.3383118767276,0.444168306480285,0.325327288024022,0.230504405495693
"588","SP2",2023-11-17,"AwayTeam","Leganes","D",1,1,2.19,2.99,4.22,0.972728591191825,0.0272714088081752,2.25139881754347,3.07382760934017,4.3383118767276,0.444168306480285,0.325327288024022,0.230504405495693
"589","SP2",2023-11-18,"HomeTeam","Alcorcon","D",0,0,3.34,3.07,2.48,0.972422200637844,0.0275777993621563,3.43472207628454,3.15706490245316,2.55033255963643,0.291144371448456,0.316749902487897,0.392105726063647
"590","SP2",2023-11-18,"AwayTeam","Sp Gijon","D",0,0,3.34,3.07,2.48,0.972422200637844,0.0275777993621563,3.43472207628454,3.15706490245316,2.55033255963643,0.291144371448456,0.316749902487897,0.392105726063647
"591","SP2",2023-11-18,"HomeTeam","Amorebieta","H",2,0,2.92,2.88,2.96,0.973211560115101,0.0267884398848993,3.00037537537538,2.95927434283599,3.04147640791476,0.333291630176404,0.337920680595521,0.328787689228075
"592","SP2",2023-11-18,"AwayTeam","Tenerife","H",2,0,2.92,2.88,2.96,0.973211560115101,0.0267884398848993,3.00037537537538,2.95927434283599,3.04147640791476,0.333291630176404,0.337920680595521,0.328787689228075
"593","SP2",2023-11-18,"HomeTeam","Espanol","H",2,0,1.86,3.58,4.71,0.971554589048734,0.0284454109512657,1.91445753122442,3.68481610848572,4.84790052261669,0.522341176907922,0.271383963421434,0.206274859670644
"594","SP2",2023-11-18,"AwayTeam","Elche","H",2,0,1.86,3.58,4.71,0.971554589048734,0.0284454109512657,1.91445753122442,3.68481610848572,4.84790052261669,0.522341176907922,0.271383963421434,0.206274859670644
"595","SP2",2023-11-18,"HomeTeam","Zaragoza","A",0,2,2.14,3.03,4.34,0.973011133393265,0.0269888666067353,2.19935818466639,3.11404453249494,4.460380617501,0.454678099716479,0.321125786598437,0.224196113685084
"596","SP2",2023-11-18,"AwayTeam","Huesca","A",0,2,2.14,3.03,4.34,0.973011133393265,0.0269888666067353,2.19935818466639,3.11404453249494,4.460380617501,0.454678099716479,0.321125786598437,0.224196113685084
"597","SP2",2023-11-19,"HomeTeam","Cartagena","D",1,1,3.69,3.23,2.24,0.973682525210161,0.0263174747898393,3.78973628925254,3.31730303910182,2.30054452247309,0.263870603037984,0.30144969820748,0.434679698754536
"598","SP2",2023-11-19,"AwayTeam","Albacete","D",1,1,3.69,3.23,2.24,0.973682525210161,0.0263174747898393,3.78973628925254,3.31730303910182,2.30054452247309,0.263870603037984,0.30144969820748,0.434679698754536
"599","SP2",2023-11-19,"HomeTeam","Eldense","D",2,2,2.23,3.26,3.66,0.972381446614431,0.0276185533855687,2.29333869724094,3.35259379058541,3.76395499188423,0.43604549175535,0.29827651736639,0.26567799087826
"600","SP2",2023-11-19,"AwayTeam","Mirandes","D",2,2,2.23,3.26,3.66,0.972381446614431,0.0276185533855687,2.29333869724094,3.35259379058541,3.76395499188423,0.43604549175535,0.29827651736639,0.26567799087826
"601","SP2",2023-11-19,"HomeTeam","Ferrol","D",1,1,2.1,3.11,4.33,0.972118884989154,0.0278811150108456,2.16022961021216,3.19919718464753,4.45418772010412,0.46291375475674,0.312578419610661,0.224507825632599
"602","SP2",2023-11-19,"AwayTeam","Burgos","D",1,1,2.1,3.11,4.33,0.972118884989154,0.0278811150108456,2.16022961021216,3.19919718464753,4.45418772010412,0.46291375475674,0.312578419610661,0.224507825632599
"603","SP2",2023-11-19,"HomeTeam","Oviedo","H",2,1,2.76,2.87,3.1,0.967743613591759,0.0322563864082415,2.85199505451276,2.96566152407667,3.2033277786194,0.350631744054985,0.337192896721867,0.312175359223148
"604","SP2",2023-11-19,"AwayTeam","Eibar","H",2,1,2.76,2.87,3.1,0.967743613591759,0.0322563864082415,2.85199505451276,2.96566152407667,3.2033277786194,0.350631744054985,0.337192896721867,0.312175359223148
"605","SP2",2023-11-19,"HomeTeam","Villarreal B","D",0,0,2.61,3.46,2.81,0.972733322344589,0.0272666776554109,2.68316088289141,3.55698722406294,2.88876708081412,0.372694759519,0.281136798365488,0.346168442115512
"606","SP2",2023-11-19,"AwayTeam","Andorra","D",0,0,2.61,3.46,2.81,0.972733322344589,0.0272666776554109,2.68316088289141,3.55698722406294,2.88876708081412,0.372694759519,0.281136798365488,0.346168442115512
"607","SP2",2023-11-20,"HomeTeam","Levante","A",2,4,2.1,3.47,3.79,0.972547742214929,0.0274522577850711,2.15927702964726,3.56794823470285,3.89698092493482,0.463117972483299,0.280273124557616,0.256608902959084
"608","SP2",2023-11-20,"AwayTeam","Santander","A",2,4,2.1,3.47,3.79,0.972547742214929,0.0274522577850711,2.15927702964726,3.56794823470285,3.89698092493482,0.463117972483299,0.280273124557616,0.256608902959084
"609","SP1",2023-11-24,"HomeTeam","Alaves","H",3,1,1.74,3.67,5.45,0.97023470670722,0.0297652932927798,1.79338049646277,3.78258989771169,5.61719753202418,0.557606153280012,0.264369129892976,0.178024716827013
"610","SP1",2023-11-24,"AwayTeam","Granada","H",3,1,1.74,3.67,5.45,0.97023470670722,0.0297652932927798,1.79338049646277,3.78258989771169,5.61719753202418,0.557606153280012,0.264369129892976,0.178024716827013
"611","SP2",2023-11-24,"HomeTeam","Huesca","A",0,1,3.31,2.91,2.62,0.973295871338488,0.0267041286615115,3.40081582329949,2.98984110145061,2.69188442811017,0.294047091038818,0.334465935167865,0.371486973793316
"612","SP2",2023-11-24,"AwayTeam","Valladolid","A",0,1,3.31,2.91,2.62,0.973295871338488,0.0267041286615115,3.40081582329949,2.98984110145061,2.69188442811017,0.294047091038818,0.334465935167865,0.371486973793316
"613","SP1",2023-11-25,"HomeTeam","Ath Madrid","H",1,0,1.36,5.1,9.85,0.968152252469284,0.0318477475307156,1.40473773265651,5.26776649746193,10.1740196078431,0.711876656227415,0.189833774993977,0.0982895687786076
"614","SP1",2023-11-25,"AwayTeam","Mallorca","H",1,0,1.36,5.1,9.85,0.968152252469284,0.0318477475307156,1.40473773265651,5.26776649746193,10.1740196078431,0.711876656227415,0.189833774993977,0.0982895687786076
"615","SP1",2023-11-25,"HomeTeam","Getafe","H",2,1,1.78,3.68,5.06,0.969776581426649,0.0302234185733514,1.8354743083004,3.79468845760981,5.21769662921348,0.544818304172275,0.263526244952894,0.191655450874832
"616","SP1",2023-11-25,"AwayTeam","Almeria","H",2,1,1.78,3.68,5.06,0.969776581426649,0.0302234185733514,1.8354743083004,3.79468845760981,5.21769662921348,0.544818304172275,0.263526244952894,0.191655450874832
"617","SP1",2023-11-25,"HomeTeam","Valencia","D",0,0,2.3,3.32,3.44,0.974008483877666,0.0259915161223342,2.36137573550014,3.40859453993933,3.5317967522263,0.423481949512029,0.293376049360743,0.283142001127228
"618","SP1",2023-11-25,"AwayTeam","Celta","D",0,0,2.3,3.32,3.44,0.974008483877666,0.0259915161223342,2.36137573550014,3.40859453993933,3.5317967522263,0.423481949512029,0.293376049360743,0.283142001127228
"619","SP1",2023-11-25,"HomeTeam","Vallecano","D",1,1,5,4.25,1.68,0.970372383799946,0.0296276162000543,5.15266106442577,4.3797619047619,1.73129411764706,0.194074476759989,0.228322913835281,0.57760260940473
"620","SP1",2023-11-25,"AwayTeam","Barcelona","D",1,1,5,4.25,1.68,0.970372383799946,0.0296276162000543,5.15266106442577,4.3797619047619,1.73129411764706,0.194074476759989,0.228322913835281,0.57760260940473
"621","SP2",2023-11-25,"HomeTeam","Albacete","H",1,0,1.93,3.25,4.92,0.97174264203463,0.0282573579653697,1.98612257661038,3.34450692952525,5.06306895177362,0.503493596909135,0.298997736010655,0.197508667080209
"622","SP2",2023-11-25,"AwayTeam","Zaragoza","H",1,0,1.93,3.25,4.92,0.97174264203463,0.0282573579653697,1.98612257661038,3.34450692952525,5.06306895177362,0.503493596909135,0.298997736010655,0.197508667080209
"623","SP2",2023-11-25,"HomeTeam","Burgos","D",0,0,2.37,3.15,3.47,0.973154857831923,0.0268451421680772,2.43537807053657,3.23689490387772,3.56572232268435,0.410613864064102,0.308938050105372,0.280448085830525
"624","SP2",2023-11-25,"AwayTeam","Andorra","D",0,0,2.37,3.15,3.47,0.973154857831923,0.0268451421680772,2.43537807053657,3.23689490387772,3.56572232268435,0.410613864064102,0.308938050105372,0.280448085830525
"625","SP2",2023-11-25,"HomeTeam","Eibar","H",3,1,1.85,3.54,4.85,0.971617136476958,0.0283828635230416,1.90404216902557,3.64341042073001,4.99167811879676,0.525198452149707,0.274468117648858,0.200333430201435
"626","SP2",2023-11-25,"AwayTeam","Levante","H",3,1,1.85,3.54,4.85,0.971617136476958,0.0283828635230416,1.90404216902557,3.64341042073001,4.99167811879676,0.525198452149707,0.274468117648858,0.200333430201435
"627","SP2",2023-11-25,"HomeTeam","Santander","H",2,0,1.84,3.91,4.33,0.970704507991113,0.029295492008887,1.89553049857356,4.02800230946882,4.46067774936061,0.527556797821257,0.248262022504121,0.224181179674622
"628","SP2",2023-11-25,"AwayTeam","Villarreal B","H",2,0,1.84,3.91,4.33,0.970704507991113,0.029295492008887,1.89553049857356,4.02800230946882,4.46067774936061,0.527556797821257,0.248262022504121,0.224181179674622
"629","SP1",2023-11-26,"HomeTeam","Betis","H",1,0,1.72,3.74,5.55,0.971859602894179,0.0281403971058205,1.76980295803825,3.84829247852504,5.71070140529785,0.565034652845453,0.259855508795235,0.175109838359312
"630","SP1",2023-11-26,"AwayTeam","Las Palmas","H",1,0,1.72,3.74,5.55,0.971859602894179,0.0281403971058205,1.76980295803825,3.84829247852504,5.71070140529785,0.565034652845453,0.259855508795235,0.175109838359312
"631","SP1",2023-11-26,"HomeTeam","Cadiz","A",0,3,6.9,4.7,1.48,0.967708375337715,0.0322916246622849,7.13024726854514,4.85683509596553,1.52938637064447,0.140247590628654,0.205895399008025,0.653857010363321
"632","SP1",2023-11-26,"AwayTeam","Real Madrid","A",0,3,6.9,4.7,1.48,0.967708375337715,0.0322916246622849,7.13024726854514,4.85683509596553,1.52938637064447,0.140247590628654,0.205895399008025,0.653857010363321
"633","SP1",2023-11-26,"HomeTeam","Sociedad","H",2,1,1.63,3.95,6.09,0.970059029160801,0.0299409708391988,1.68031011618964,4.07191715272951,6.27796847091714,0.595128238748958,0.245584564344507,0.159287196906536
"634","SP1",2023-11-26,"AwayTeam","Sevilla","H",2,1,1.63,3.95,6.09,0.970059029160801,0.0299409708391988,1.68031011618964,4.07191715272951,6.27796847091714,0.595128238748958,0.245584564344507,0.159287196906536
"635","SP1",2023-11-26,"HomeTeam","Villarreal","H",3,1,2.2,3.46,3.52,0.973090444231384,0.0269095557686162,2.26083815028902,3.55568181818182,3.61734104046243,0.442313838286993,0.281240012783637,0.27644614892937
"636","SP1",2023-11-26,"AwayTeam","Osasuna","H",3,1,2.2,3.46,3.52,0.973090444231384,0.0269095557686162,2.26083815028902,3.55568181818182,3.61734104046243,0.442313838286993,0.281240012783637,0.27644614892937
"637","SP2",2023-11-26,"HomeTeam","Elche","H",2,0,1.41,4.57,9.47,0.967459630943189,0.0325403690568107,1.45742515232948,4.72371130932321,9.7885221223831,0.686141582229212,0.21169794987816,0.102160467892628
"638","SP2",2023-11-26,"AwayTeam","Amorebieta","H",2,0,1.41,4.57,9.47,0.967459630943189,0.0325403690568107,1.45742515232948,4.72371130932321,9.7885221223831,0.686141582229212,0.21169794987816,0.102160467892628
"639","SP2",2023-11-26,"HomeTeam","Espanol","H",2,0,1.46,4.63,7.68,0.969816816424128,0.0301831835758719,1.50543893988481,4.77409746004566,7.91902127281872,0.664258093441184,0.209463675253591,0.126278231305225
"640","SP2",2023-11-26,"AwayTeam","Alcorcon","H",2,0,1.46,4.63,7.68,0.969816816424128,0.0301831835758719,1.50543893988481,4.77409746004566,7.91902127281872,0.664258093441184,0.209463675253591,0.126278231305225
"641","SP2",2023-11-26,"HomeTeam","Leganes","D",2,2,2.09,3.02,4.58,0.972823836637995,0.0271761633620051,2.14838485786171,3.10436472284323,4.70794385119934,0.465465950544495,0.322127098224502,0.212406951231003
"642","SP2",2023-11-26,"AwayTeam","Ferrol","D",2,2,2.09,3.02,4.58,0.972823836637995,0.0271761633620051,2.14838485786171,3.10436472284323,4.70794385119934,0.465465950544495,0.322127098224502,0.212406951231003
"643","SP2",2023-11-26,"HomeTeam","Mirandes","H",2,1,3.38,2.82,2.65,0.972926938247258,0.0270730617527425,3.4740532583969,2.89847047002345,2.72373998069579,0.287848206582029,0.345009552569949,0.367142240848022
"644","SP2",2023-11-26,"AwayTeam","Oviedo","H",2,1,3.38,2.82,2.65,0.972926938247258,0.0270730617527425,3.4740532583969,2.89847047002345,2.72373998069579,0.287848206582029,0.345009552569949,0.367142240848022
"645","SP2",2023-11-26,"HomeTeam","Tenerife","D",1,1,1.88,3.22,5.33,0.970787866388259,0.0292121336117411,1.93657138195844,3.31689353718414,5.49038588608431,0.516376524674606,0.30148691502741,0.182136560297985
"646","SP2",2023-11-26,"AwayTeam","Cartagena","D",1,1,1.88,3.22,5.33,0.970787866388259,0.0292121336117411,1.93657138195844,3.31689353718414,5.49038588608431,0.516376524674606,0.30148691502741,0.182136560297985
"647","SP1",2023-11-27,"HomeTeam","Girona","D",1,1,2.27,3.66,3.17,0.971618922538303,0.028381077461697,2.33630690731068,3.76690893425423,3.26259598950434,0.428025957065332,0.265469650966749,0.306504391967919
"648","SP1",2023-11-27,"AwayTeam","Ath Bilbao","D",1,1,2.27,3.66,3.17,0.971618922538303,0.028381077461697,2.33630690731068,3.76690893425423,3.26259598950434,0.428025957065332,0.265469650966749,0.306504391967919
"649","SP2",2023-11-27,"HomeTeam","Sp Gijon","H",2,0,1.89,3.43,4.75,0.969770287251163,0.0302297127488371,1.94891514500537,3.53692007797271,4.89806716337329,0.513105972090562,0.282731862172351,0.204162165737087
"650","SP2",2023-11-27,"AwayTeam","Eldense","H",2,0,1.89,3.43,4.75,0.969770287251163,0.0302297127488371,1.94891514500537,3.53692007797271,4.89806716337329,0.513105972090562,0.282731862172351,0.204162165737087
"651","SP1",2023-11-29,"HomeTeam","Mallorca","D",1,1,1.87,3.33,5.15,0.971595959657165,0.0284040403428353,1.92466835767807,3.42735060484918,5.30055724173371,0.519570031902227,0.291770558455605,0.188659409642168
"652","SP1",2023-11-29,"AwayTeam","Cadiz","D",1,1,1.87,3.33,5.15,0.971595959657165,0.0284040403428353,1.92466835767807,3.42735060484918,5.30055724173371,0.519570031902227,0.291770558455605,0.188659409642168
